obj_id,Area,rst1,Mean_1
39889,1,0,59
39890,1,0,43
39891,1,0,39
39892,1,0,37
39893,2,0.25,35
39894,1,0,46
39895,1,0,127
39896,1,0,133
39897,1,0,117
39898,1,0,110
39899,1,0,124
39900,1,0,101
39901,1,0,17
39902,1,0,35
39903,2,0.25,51
39904,1,0,49
39905,1,0,52
39906,1,0,44
39907,2,0.25,26
39908,1,0,21
39909,3,0.222222222222222,19
39910,1,0,22
39911,1,0,21
39912,1,0,20
39913,2,0.25,21
39914,1,0,23
39915,1,0,25
39916,1,0,53
39917,1,0,136
39918,1,0,109
39919,1,0,95
39920,1,0,138
39921,1,0,137
39922,1,0,112
39923,1,0,121
39924,1,0,112
39925,2,0.5,137
39926,1,0,111
39927,1,0,126
39928,1,0,142
39929,1,0,135
39930,1,0,160
39931,1,0,139
39932,1,0,149
39933,1,0,76
39934,1,0,23
39935,1,0,50
39936,1,0,92
39937,1,0,217
39938,1,0,147
39939,1,0,129
39940,1,0,175
39941,1,0,152
39942,1,0,130
39943,1,0,147
39944,1,0,124
39945,1,0,116
39946,1,0,126
39947,1,0,127
39948,1,0,132
39949,1,0,137
39950,1,0,155
39951,1,0,133
39952,1,0,144
39953,1,0,121
39954,1,0,122
39955,2,0.25,142
39956,1,0,129
39957,1,0,136
39958,1,0,142
39959,1,0,101
39960,1,0,113
39961,1,0,125
39962,2,0.25,129
39963,1,0,112
39964,1,0,120
39965,1,0,100
39966,1,0,114
39967,1,0,126
39968,1,0,98
39969,1,0,109
39970,1,0,113
39971,1,0,123
39972,2,0.25,108
39973,1,0,116
39974,1,0,121
39975,1,0,129
39976,1,0,126
39977,1,0,121
39978,1,0,101
39979,1,0,132
39980,1,0,137
39981,1,0,115
39982,1,0,107
39983,1,0,102
39984,1,0,116
39985,1,0,146
39986,1,0,141
39987,1,0,114
39988,1,0,136
39989,1,0,99
39990,1,0,120
39991,1,0,128
39992,1,0,139
39993,1,0,121
39994,1,0,125
39995,1,0,144
39996,1,0,121
39997,2,0.25,123
39998,1,0,134
39999,1,0,172
40000,1,0,129
40001,1,0,157
40002,1,0,126
40003,1,0,105
40004,1,0,123
40005,1,0,127
40006,1,0,126
40007,1,0,123
40008,1,0,132
40009,1,0,88
40010,1,0,117
40011,1,0,115
40012,1,0,140
40013,1,0,130
40014,1,0,122
40015,1,0,130
40016,1,0,93
40017,1,0,43
40018,1,0,65
40019,1,0,122
40020,1,0,237
40021,1,0,208
40022,1,0,119
40023,1,0,88
40024,1,0,114
40025,1,0,138
40026,1,0,118
40027,1,0,124
40028,1,0,115
40029,1,0,110
40030,1,0,97
40031,1,0,104
40032,1,0,117
40033,1,0,140
40034,1,0,118
40035,1,0,104
40036,1,0,105
40037,1,0,137
40038,1,0,153
40039,1,0,121
40040,1,0,138
40041,1,0,103
40042,3,0.222222222222222,113
40043,1,0,115
40044,1,0,123
40045,1,0,135
40046,1,0,155
40047,1,0,112
40048,1,0,124
40049,1,0,111
40050,1,0,108
40051,1,0,103
40052,1,0,114
40053,1,0,133
40054,1,0,112
40055,1,0,133
40056,1,0,80
40057,1,0,92
40058,1,0,89
40059,1,0,144
40060,2,0.25,126
40061,1,0,124
40062,1,0,110
40063,1,0,103
40064,1,0,126
40065,1,0,122
40066,2,0.25,118
40067,1,0,150
40068,1,0,160
40069,1,0,123
40070,1,0,113
40071,1,0,118
40072,1,0,120
40073,1,0,101
40074,1,0,123
40075,1,0,108
40076,1,0,125
40077,1,0,136
40078,1,0,118
40079,1,0,126
40080,1,0,123
40081,1,0,130
40082,1,0,94
40083,1,0,114
40084,1,0,146
40085,1,0,142
40086,1,0,149
40087,1,0,134
40088,1,0,135
40089,2,0.5,115
40090,1,0,96
40091,1,0,109
40092,1,0,93
40093,1,0,86
40094,1,0,92
40095,1,0,113
40096,1,0,123
40097,1,0,101
40098,1,0,115
40099,1,0,127
40100,1,0,110
40101,1,0,114
40102,1,0,128
40103,1,0,92
40104,1,0,117
40105,1,0,132
40106,1,0,126
40107,1,0,163
40108,1,0,20
40109,1,0,23
40110,1,0,33
40111,1,0,31
40112,1,0,22
40113,1,0,24
40114,1,0,38
40115,1,0,54
40116,1,0,64
40117,1,0,57
40118,1,0,41
40119,1,0,25
40120,1,0,18
40121,1,0,36
40122,1,0,57
40123,1,0,41
40124,1,0,35
40125,1,0,33
40126,1,0,63
40127,1,0,144
40128,1,0,139
40129,2,0.5,132
40130,2,0.5,145
40131,1,0,130
40132,1,0,134
40133,1,0,18
40134,1,0,37
40135,2,0.25,40
40136,1,0,42
40137,2,0.25,21
40138,1,0,20
40139,12,0.395833333333333,18
40140,1,0,17
40141,1,0,19
40142,7,0.26530612244898,20
40143,1,0,35
40144,1,0,157
40145,1,0,119
40146,1,0,140
40147,1,0,114
40148,1,0,120
40149,1,0,134
40150,1,0,135
40151,1,0,125
40152,1,0,121
40153,1,0,140
40154,1,0,139
40155,1,0,149
40156,1,0,139
40157,1,0,159
40158,1,0,163
40159,1,0,126
40160,1,0,62
40161,1,0,21
40162,1,0,55
40163,1,0,114
40164,1,0,169
40165,1,0,231
40166,1,0,253
40167,1,0,247
40168,1,0,125
40169,1,0,128
40170,1,0,138
40171,1,0,137
40172,1,0,119
40173,1,0,102
40174,2,0.5,108
40175,1,0,140
40176,1,0,111
40177,1,0,134
40178,1,0,168
40179,1,0,141
40180,1,0,131
40181,1,0,121
40182,1,0,119
40183,1,0,131
40184,1,0,155
40185,1,0,153
40186,1,0,136
40187,1,0,124
40188,1,0,145
40189,1,0,146
40190,1,0,127
40191,1,0,142
40192,1,0,141
40193,1,0,103
40194,1,0,127
40195,1,0,132
40196,2,0.25,127
40197,1,0,119
40198,1,0,115
40199,1,0,118
40200,1,0,133
40201,1,0,110
40202,1,0,145
40203,1,0,129
40204,1,0,126
40205,1,0,130
40206,1,0,138
40207,1,0,128
40208,1,0,103
40209,1,0,141
40210,1,0,131
40211,1,0,137
40212,1,0,112
40213,2,0.5,128
40214,1,0,133
40215,1,0,167
40216,1,0,137
40217,1,0,129
40218,1,0,90
40219,1,0,117
40220,1,0,125
40221,1,0,134
40222,1,0,146
40223,1,0,138
40224,1,0,134
40225,1,0,168
40226,1,0,147
40227,1,0,148
40228,1,0,154
40229,1,0,166
40230,1,0,148
40231,1,0,124
40232,1,0,119
40233,1,0,139
40234,1,0,124
40235,2,0.5,100
40236,1,0,131
40237,1,0,140
40238,1,0,132
40239,1,0,149
40240,1,0,130
40241,1,0,126
40242,1,0,125
40243,1,0,104
40244,1,0,111
40245,1,0,114
40246,1,0,133
40247,1,0,140
40248,1,0,165
40249,1,0,126
40250,1,0,123
40251,1,0,141
40252,1,0,129
40253,1,0,50
40254,1,0,58
40255,1,0,82
40256,1,0,208
40257,1,0,233
40258,1,0,150
40259,1,0,127
40260,1,0,122
40261,1,0,140
40262,1,0,136
40263,1,0,109
40264,1,0,113
40265,2,0.25,133
40266,1,0,127
40267,1,0,109
40268,1,0,128
40269,2,0.25,89
40270,2,0.5,96
40271,1,0,109
40272,1,0,133
40273,2,0.25,142
40274,1,0,110
40275,1,0,108
40276,2,0.25,134
40277,2,0.5,99
40278,1,0,116
40279,1,0,105
40280,1,0,109
40281,1,0,129
40282,1,0,118
40283,1,0,87
40284,1,0,113
40285,1,0,140
40286,1,0,134
40287,1,0,97
40288,1,0,108
40289,1,0,91
40290,1,0,114
40291,1,0,124
40292,1,0,102
40293,1,0,96
40294,1,0,90
40295,1,0,114
40296,1,0,131
40297,2,0.25,128
40298,2,0.25,125
40299,1,0,109
40300,1,0,108
40301,1,0,97
40302,1,0,112
40303,1,0,98
40304,1,0,112
40305,1,0,132
40306,1,0,134
40307,1,0,114
40308,1,0,107
40309,1,0,120
40310,1,0,106
40311,1,0,120
40312,1,0,121
40313,1,0,104
40314,1,0,128
40315,1,0,151
40316,1,0,112
40317,1,0,118
40318,1,0,99
40319,1,0,112
40320,1,0,129
40321,1,0,108
40322,1,0,106
40323,1,0,132
40324,1,0,123
40325,1,0,130
40326,1,0,108
40327,1,0,127
40328,1,0,132
40329,1,0,138
40330,1,0,133
40331,1,0,112
40332,1,0,137
40333,1,0,129
40334,1,0,121
40335,1,0,120
40336,1,0,105
40337,1,0,129
40338,1,0,152
40339,1,0,145
40340,1,0,143
40341,2,0.25,19
40342,2,0.25,22
40343,2,0.25,34
40344,1,0,40
40345,1,0,28
40346,1,0,21
40347,1,0,30
40348,1,0,50
40349,1,0,60
40350,1,0,61
40351,1,0,49
40352,1,0,33
40353,1,0,17
40354,1,0,16
40355,1,0,24
40356,1,0,53
40357,1,0,39
40358,1,0,32
40359,3,0.222222222222222,28
40360,1,0,102
40361,1,0,128
40362,1,0,130
40363,1,0,140
40364,1,0,143
40365,1,0,20
40366,1,0,40
40367,1,0,44
40368,2,0.25,38
40369,1,0,47
40370,1,0,41
40371,1,0,32
40372,1,0,23
40373,1,0,22
40374,1,0,27
40375,1,0,123
40376,1,0,122
40377,1,0,131
40378,1,0,151
40379,1,0,134
40380,1,0,105
40381,1,0,116
40382,1,0,106
40383,1,0,113
40384,1,0,139
40385,1,0,150
40386,1,0,159
40387,1,0,112
40388,1,0,126
40389,1,0,119
40390,1,0,132
40391,1,0,111
40392,1,0,47
40393,1,0,27
40394,1,0,58
40395,1,0,140
40396,1,0,174
40397,1,0,238
40398,2,0.25,250
40399,1,0,238
40400,1,0,112
40401,1,0,138
40402,1,0,112
40403,1,0,120
40404,1,0,115
40405,1,0,94
40406,1,0,110
40407,1,0,139
40408,2,0.25,141
40409,1,0,146
40410,1,0,108
40411,1,0,119
40412,1,0,116
40413,1,0,144
40414,1,0,123
40415,1,0,166
40416,2,0.25,115
40417,1,0,149
40418,1,0,147
40419,1,0,146
40420,1,0,160
40421,1,0,150
40422,1,0,137
40423,1,0,124
40424,1,0,101
40425,1,0,133
40426,1,0,143
40427,1,0,123
40428,1,0,128
40429,1,0,126
40430,1,0,119
40431,1,0,126
40432,1,0,123
40433,1,0,97
40434,1,0,151
40435,2,0.25,124
40436,1,0,122
40437,1,0,93
40438,1,0,144
40439,2,0.25,138
40440,1,0,140
40441,1,0,150
40442,1,0,125
40443,1,0,142
40444,1,0,139
40445,1,0,121
40446,1,0,143
40447,1,0,127
40448,1,0,152
40449,1,0,155
40450,1,0,122
40451,1,0,125
40452,1,0,100
40453,1,0,131
40454,1,0,135
40455,1,0,145
40456,1,0,130
40457,1,0,119
40458,1,0,156
40459,1,0,135
40460,1,0,136
40461,1,0,145
40462,1,0,105
40463,1,0,114
40464,1,0,120
40465,1,0,112
40466,1,0,133
40467,2,0.5,111
40468,1,0,91
40469,1,0,127
40470,1,0,118
40471,2,0.25,129
40472,1,0,123
40473,1,0,103
40474,1,0,129
40475,1,0,128
40476,1,0,121
40477,2,0.25,109
40478,1,0,117
40479,1,0,129
40480,1,0,149
40481,1,0,104
40482,2,0.25,46
40483,1,0,68
40484,1,0,143
40485,1,0,236
40486,1,0,190
40487,1,0,126
40488,1,0,144
40489,1,0,114
40490,1,0,143
40491,1,0,114
40492,1,0,103
40493,1,0,115
40494,1,0,109
40495,1,0,108
40496,1,0,111
40497,1,0,115
40498,1,0,113
40499,1,0,95
40500,1,0,91
40501,1,0,98
40502,1,0,97
40503,1,0,119
40504,1,0,123
40505,1,0,129
40506,1,0,141
40507,1,0,92
40508,1,0,84
40509,1,0,134
40510,1,0,147
40511,1,0,95
40512,1,0,107
40513,1,0,108
40514,1,0,97
40515,1,0,116
40516,1,0,80
40517,1,0,116
40518,1,0,105
40519,1,0,127
40520,1,0,97
40521,1,0,101
40522,1,0,103
40523,1,0,110
40524,1,0,93
40525,1,0,117
40526,1,0,122
40527,1,0,120
40528,1,0,150
40529,1,0,108
40530,1,0,123
40531,3,0.333333333333333,115
40532,1,0,125
40533,1,0,103
40534,1,0,121
40535,1,0,130
40536,1,0,117
40537,1,0,135
40538,1,0,129
40539,1,0,142
40540,1,0,123
40541,1,0,124
40542,1,0,113
40543,2,0.25,135
40544,1,0,119
40545,2,0.25,135
40546,1,0,115
40547,1,0,125
40548,1,0,141
40549,1,0,99
40550,1,0,110
40551,1,0,123
40552,1,0,127
40553,1,0,129
40554,1,0,130
40555,1,0,156
40556,1,0,122
40557,1,0,139
40558,1,0,128
40559,1,0,121
40560,1,0,132
40561,1,0,126
40562,1,0,128
40563,1,0,165
40564,1,0,122
40565,1,0,106
40566,1,0,122
40567,1,0,137
40568,1,0,112
40569,1,0,139
40570,1,0,144
40571,1,0,35
40572,1,0,33
40573,1,0,20
40574,1,0,24
40575,1,0,47
40576,2,0.5,56
40577,1,0,59
40578,2,0.25,57
40579,1,0,42
40580,1,0,25
40581,1,0,18
40582,4,0.1875,21
40583,1,0,48
40584,1,0,41
40585,1,0,30
40586,1,0,33
40587,1,0,113
40588,1,0,119
40589,1,0,122
40590,1,0,145
40591,1,0,122
40592,1,0,123
40593,1,0,140
40594,1,0,24
40595,1,0,44
40596,1,0,66
40597,2,0.25,63
40598,1,0,54
40599,1,0,56
40600,1,0,49
40601,1,0,44
40602,1,0,35
40603,1,0,28
40604,1,0,24
40605,1,0,21
40606,5,0.44,17
40607,3,0.333333333333333,19
40608,1,0,28
40609,2,0.25,112
40610,1,0,134
40611,1,0,142
40612,1,0,133
40613,1,0,123
40614,1,0,122
40615,1,0,130
40616,1,0,123
40617,1,0,140
40618,1,0,129
40619,1,0,84
40620,1,0,104
40621,2,0.25,130
40622,1,0,100
40623,1,0,89
40624,1,0,36
40625,1,0,38
40626,1,0,61
40627,1,0,156
40628,1,0,179
40629,1,0,244
40630,1,0,220
40631,1,0,106
40632,1,0,88
40633,1,0,116
40634,1,0,125
40635,1,0,117
40636,2,0.5,118
40637,1,0,104
40638,1,0,90
40639,1,0,107
40640,1,0,124
40641,1,0,114
40642,1,0,105
40643,1,0,130
40644,1,0,113
40645,1,0,112
40646,1,0,129
40647,1,0,114
40648,1,0,125
40649,1,0,114
40650,1,0,130
40651,1,0,139
40652,1,0,119
40653,1,0,122
40654,1,0,130
40655,1,0,126
40656,1,0,117
40657,1,0,139
40658,1,0,131
40659,1,0,126
40660,1,0,109
40661,1,0,122
40662,1,0,150
40663,1,0,105
40664,1,0,96
40665,2,0.5,120
40666,1,0,118
40667,2,0.25,125
40668,1,0,129
40669,1,0,111
40670,1,0,133
40671,2,0.25,116
40672,1,0,102
40673,1,0,124
40674,1,0,121
40675,1,0,138
40676,2,0.5,133
40677,1,0,154
40678,1,0,133
40679,1,0,113
40680,1,0,135
40681,1,0,138
40682,1,0,117
40683,1,0,130
40684,1,0,131
40685,1,0,120
40686,1,0,132
40687,1,0,145
40688,1,0,111
40689,1,0,129
40690,1,0,134
40691,1,0,128
40692,1,0,123
40693,1,0,140
40694,1,0,151
40695,1,0,134
40696,1,0,130
40697,1,0,128
40698,1,0,151
40699,1,0,128
40700,1,0,147
40701,1,0,122
40702,1,0,103
40703,1,0,106
40704,1,0,140
40705,1,0,108
40706,1,0,119
40707,1,0,158
40708,1,0,105
40709,1,0,121
40710,1,0,131
40711,1,0,145
40712,1,0,124
40713,1,0,59
40714,1,0,96
40715,1,0,220
40716,1,0,225
40717,1,0,136
40718,1,0,113
40719,1,0,104
40720,1,0,111
40721,1,0,135
40722,1,0,104
40723,1,0,126
40724,1,0,114
40725,1,0,117
40726,1,0,138
40727,1,0,129
40728,1,0,103
40729,1,0,105
40730,1,0,98
40731,1,0,107
40732,1,0,88
40733,1,0,104
40734,1,0,112
40735,1,0,130
40736,1,0,111
40737,1,0,133
40738,1,0,117
40739,1,0,135
40740,1,0,138
40741,1,0,118
40742,1,0,126
40743,1,0,114
40744,1,0,97
40745,1,0,99
40746,1,0,130
40747,1,0,134
40748,1,0,99
40749,1,0,100
40750,1,0,99
40751,2,0.25,104
40752,1,0,121
40753,2,0.5,108
40754,1,0,133
40755,1,0,112
40756,1,0,134
40757,1,0,152
40758,1,0,155
40759,1,0,142
40760,1,0,129
40761,1,0,94
40762,1,0,106
40763,1,0,129
40764,1,0,125
40765,1,0,108
40766,1,0,87
40767,1,0,116
40768,1,0,125
40769,1,0,111
40770,1,0,112
40771,1,0,142
40772,1,0,168
40773,1,0,135
40774,1,0,127
40775,1,0,120
40776,1,0,104
40777,1,0,126
40778,1,0,95
40779,1,0,117
40780,1,0,167
40781,1,0,169
40782,1,0,101
40783,1,0,134
40784,1,0,121
40785,1,0,117
40786,1,0,121
40787,1,0,126
40788,1,0,139
40789,1,0,152
40790,1,0,145
40791,1,0,130
40792,1,0,135
40793,1,0,136
40794,1,0,143
40795,1,0,118
40796,1,0,133
40797,1,0,139
40798,1,0,118
40799,1,0,130
40800,1,0,100
40801,1,0,103
40802,1,0,147
40803,1,0,102
40804,4,0.375,18
40805,2,0.25,23
40806,2,0.25,31
40807,1,0,30
40808,3,0.222222222222222,32
40809,1,0,22
40810,1,0,21
40811,1,0,37
40812,1,0,54
40813,1,0,48
40814,1,0,35
40815,1,0,43
40816,1,0,45
40817,1,0,37
40818,1,0,35
40819,1,0,51
40820,1,0,117
40821,2,0.25,159
40822,1,0,131
40823,1,0,130
40824,1,0,129
40825,1,0,149
40826,1,0,36
40827,1,0,31
40828,2,0.5,71
40829,1,0,68
40830,1,0,67
40831,1,0,57
40832,1,0,62
40833,1,0,61
40834,1,0,59
40835,1,0,57
40836,1,0,52
40837,1,0,45
40838,1,0,37
40839,1,0,30
40840,1,0,23
40841,1,0,18
40842,1,0,15
40843,2,0.5,16
40844,1,0,29
40845,1,0,70
40846,1,0,114
40847,1,0,97
40848,1,0,121
40849,2,0.25,112
40850,1,0,117
40851,2,0.25,145
40852,1,0,104
40853,1,0,120
40854,1,0,119
40855,1,0,110
40856,1,0,81
40857,1,0,97
40858,1,0,101
40859,1,0,121
40860,1,0,104
40861,1,0,83
40862,1,0,27
40863,1,0,51
40864,1,0,70
40865,1,0,165
40866,1,0,195
40867,1,0,247
40868,1,0,252
40869,1,0,192
40870,1,0,101
40871,1,0,94
40872,1,0,97
40873,1,0,90
40874,1,0,81
40875,2,0.25,112
40876,1,0,107
40877,1,0,136
40878,1,0,114
40879,1,0,86
40880,1,0,97
40881,1,0,112
40882,1,0,90
40883,1,0,126
40884,1,0,90
40885,1,0,110
40886,1,0,123
40887,1,0,105
40888,1,0,132
40889,1,0,143
40890,1,0,135
40891,1,0,112
40892,1,0,146
40893,1,0,129
40894,1,0,139
40895,1,0,113
40896,1,0,105
40897,1,0,141
40898,1,0,130
40899,1,0,139
40900,1,0,112
40901,1,0,124
40902,1,0,92
40903,1,0,88
40904,1,0,104
40905,1,0,144
40906,1,0,120
40907,1,0,108
40908,1,0,128
40909,1,0,135
40910,1,0,150
40911,1,0,146
40912,1,0,131
40913,2,0.5,129
40914,1,0,114
40915,1,0,142
40916,2,0.25,129
40917,1,0,128
40918,1,0,121
40919,1,0,97
40920,1,0,108
40921,1,0,139
40922,1,0,95
40923,1,0,127
40924,1,0,109
40925,1,0,102
40926,1,0,143
40927,1,0,134
40928,1,0,100
40929,1,0,129
40930,1,0,121
40931,1,0,136
40932,1,0,112
40933,1,0,125
40934,1,0,155
40935,1,0,116
40936,1,0,103
40937,1,0,97
40938,1,0,135
40939,1,0,106
40940,2,0.5,129
40941,1,0,134
40942,1,0,140
40943,1,0,135
40944,1,0,111
40945,1,0,149
40946,1,0,112
40947,1,0,149
40948,1,0,84
40949,1,0,121
40950,1,0,114
40951,1,0,130
40952,1,0,114
40953,1,0,105
40954,1,0,73
40955,1,0,50
40956,1,0,72
40957,1,0,165
40958,1,0,236
40959,1,0,182
40960,1,0,104
40961,1,0,108
40962,1,0,70
40963,1,0,128
40964,1,0,110
40965,2,0.25,119
40966,1,0,123
40967,1,0,134
40968,1,0,123
40969,1,0,119
40970,1,0,84
40971,1,0,138
40972,1,0,139
40973,1,0,115
40974,1,0,137
40975,1,0,125
40976,1,0,100
40977,1,0,122
40978,1,0,154
40979,1,0,149
40980,1,0,119
40981,2,0.5,100
40982,1,0,116
40983,1,0,136
40984,1,0,80
40985,1,0,97
40986,1,0,109
40987,1,0,84
40988,1,0,114
40989,1,0,99
40990,2,0.25,109
40991,2,0.5,110
40992,1,0,93
40993,1,0,105
40994,1,0,130
40995,1,0,126
40996,1,0,94
40997,1,0,74
40998,1,0,96
40999,2,0.25,120
41000,1,0,143
41001,1,0,119
41002,1,0,98
41003,1,0,104
41004,1,0,113
41005,1,0,110
41006,1,0,130
41007,1,0,86
41008,1,0,117
41009,2,0.25,103
41010,1,0,128
41011,1,0,133
41012,1,0,123
41013,1,0,103
41014,1,0,114
41015,1,0,98
41016,1,0,106
41017,1,0,101
41018,1,0,137
41019,1,0,143
41020,1,0,126
41021,1,0,138
41022,1,0,151
41023,1,0,114
41024,1,0,127
41025,1,0,124
41026,1,0,102
41027,1,0,149
41028,1,0,125
41029,1,0,138
41030,1,0,148
41031,1,0,114
41032,2,0.25,116
41033,1,0,122
41034,2,0.25,133
41035,1,0,122
41036,1,0,134
41037,1,0,129
41038,1,0,110
41039,1,0,123
41040,1,0,113
41041,1,0,117
41042,1,0,126
41043,1,0,101
41044,1,0,33
41045,1,0,23
41046,1,0,18
41047,1,0,28
41048,1,0,49
41049,1,0,55
41050,2,0.25,58
41051,1,0,56
41052,1,0,43
41053,1,0,27
41054,1,0,48
41055,1,0,51
41056,1,0,47
41057,1,0,42
41058,1,0,87
41059,1,0,137
41060,1,0,120
41061,1,0,134
41062,1,0,143
41063,1,0,148
41064,1,0,159
41065,1,0,156
41066,1,0,44
41067,1,0,17
41068,1,0,60
41069,1,0,69
41070,2,0.25,63
41071,1,0,64
41072,1,0,66
41073,2,0.25,63
41074,2,0.25,61
41075,1,0,58
41076,1,0,53
41077,1,0,43
41078,1,0,27
41079,1,0,17
41080,1,0,16
41081,1,0,56
41082,1,0,122
41083,1,0,136
41084,1,0,117
41085,1,0,119
41086,1,0,108
41087,1,0,122
41088,1,0,96
41089,1,0,115
41090,1,0,88
41091,1,0,94
41092,1,0,104
41093,1,0,97
41094,1,0,91
41095,1,0,68
41096,2,0.25,24
41097,1,0,56
41098,1,0,90
41099,1,0,169
41100,1,0,212
41101,2,0.25,249
41102,1,0,248
41103,1,0,156
41104,1,0,94
41105,1,0,128
41106,1,0,111
41107,1,0,117
41108,1,0,104
41109,1,0,105
41110,1,0,83
41111,1,0,124
41112,1,0,134
41113,1,0,94
41114,1,0,75
41115,1,0,130
41116,1,0,126
41117,1,0,96
41118,1,0,103
41119,1,0,107
41120,1,0,120
41121,1,0,102
41122,1,0,106
41123,1,0,138
41124,1,0,139
41125,1,0,138
41126,3,0.222222222222222,132
41127,1,0,145
41128,1,0,111
41129,1,0,97
41130,2,0.25,132
41131,1,0,131
41132,1,0,91
41133,1,0,142
41134,1,0,101
41135,1,0,129
41136,2,0.25,117
41137,1,0,109
41138,1,0,156
41139,1,0,153
41140,1,0,155
41141,1,0,141
41142,1,0,124
41143,1,0,127
41144,1,0,131
41145,1,0,142
41146,1,0,110
41147,1,0,137
41148,3,0.333333333333333,130
41149,1,0,151
41150,1,0,140
41151,1,0,157
41152,1,0,104
41153,1,0,100
41154,1,0,130
41155,2,0.5,140
41156,1,0,125
41157,1,0,133
41158,1,0,120
41159,1,0,125
41160,1,0,137
41161,1,0,129
41162,1,0,126
41163,1,0,131
41164,1,0,100
41165,1,0,143
41166,1,0,128
41167,1,0,141
41168,1,0,119
41169,1,0,105
41170,1,0,143
41171,2,0.25,136
41172,1,0,113
41173,1,0,111
41174,1,0,118
41175,1,0,136
41176,1,0,142
41177,1,0,115
41178,1,0,153
41179,1,0,110
41180,1,0,108
41181,1,0,104
41182,1,0,103
41183,1,0,121
41184,1,0,112
41185,1,0,89
41186,1,0,95
41187,1,0,45
41188,1,0,63
41189,1,0,108
41190,1,0,234
41191,1,0,223
41192,1,0,129
41193,1,0,100
41194,1,0,120
41195,1,0,96
41196,1,0,127
41197,4,0.5,117
41198,1,0,119
41199,1,0,130
41200,1,0,109
41201,1,0,108
41202,1,0,143
41203,1,0,126
41204,1,0,103
41205,1,0,139
41206,1,0,133
41207,1,0,101
41208,1,0,98
41209,1,0,99
41210,1,0,138
41211,1,0,127
41212,1,0,109
41213,1,0,103
41214,1,0,99
41215,1,0,79
41216,1,0,103
41217,1,0,113
41218,1,0,93
41219,1,0,118
41220,1,0,119
41221,1,0,95
41222,2,0.25,82
41223,1,0,87
41224,1,0,137
41225,1,0,105
41226,1,0,83
41227,1,0,107
41228,1,0,65
41229,1,0,99
41230,2,0.25,110
41231,1,0,86
41232,1,0,98
41233,1,0,111
41234,1,0,117
41235,1,0,116
41236,1,0,109
41237,1,0,99
41238,1,0,120
41239,2,0.5,119
41240,1,0,98
41241,1,0,143
41242,1,0,128
41243,1,0,95
41244,1,0,113
41245,1,0,109
41246,1,0,102
41247,1,0,116
41248,1,0,114
41249,1,0,145
41250,1,0,148
41251,1,0,127
41252,1,0,156
41253,1,0,155
41254,1,0,125
41255,1,0,136
41256,1,0,127
41257,1,0,114
41258,1,0,108
41259,1,0,122
41260,1,0,110
41261,1,0,113
41262,1,0,92
41263,2,0.25,110
41264,1,0,117
41265,1,0,121
41266,1,0,130
41267,1,0,137
41268,1,0,124
41269,1,0,105
41270,1,0,127
41271,1,0,110
41272,1,0,109
41273,1,0,96
41274,1,0,24
41275,2,0.25,35
41276,1,0,22
41277,1,0,17
41278,1,0,21
41279,1,0,42
41280,1,0,57
41281,1,0,51
41282,1,0,45
41283,1,0,32
41284,1,0,23
41285,1,0,53
41286,1,0,54
41287,1,0,52
41288,1,0,41
41289,1,0,132
41290,1,0,127
41291,1,0,121
41292,1,0,116
41293,1,0,135
41294,1,0,123
41295,1,0,126
41296,1,0,134
41297,1,0,55
41298,1,0,13
41299,1,0,49
41300,2,0.25,68
41301,1,0,67
41302,1,0,68
41303,1,0,71
41304,1,0,72
41305,1,0,71
41306,1,0,66
41307,1,0,69
41308,1,0,68
41309,1,0,73
41310,2,0.25,69
41311,1,0,61
41312,1,0,37
41313,2,0.25,18
41314,3,0.222222222222222,12
41315,1,0,60
41316,1,0,149
41317,1,0,138
41318,1,0,102
41319,1,0,132
41320,1,0,115
41321,1,0,98
41322,1,0,121
41323,2,0.5,114
41324,1,0,132
41325,1,0,143
41326,1,0,128
41327,1,0,122
41328,1,0,121
41329,1,0,136
41330,1,0,103
41331,1,0,54
41332,1,0,57
41333,1,0,115
41334,1,0,172
41335,1,0,229
41336,1,0,246
41337,1,0,134
41338,1,0,111
41339,1,0,107
41340,1,0,102
41341,1,0,141
41342,1,0,139
41343,1,0,116
41344,1,0,126
41345,1,0,111
41346,1,0,118
41347,1,0,147
41348,1,0,138
41349,1,0,130
41350,2,0.25,142
41351,1,0,100
41352,1,0,92
41353,1,0,118
41354,1,0,126
41355,1,0,124
41356,1,0,126
41357,1,0,124
41358,1,0,103
41359,1,0,126
41360,1,0,146
41361,1,0,137
41362,1,0,143
41363,1,0,123
41364,1,0,125
41365,1,0,117
41366,1,0,113
41367,1,0,111
41368,1,0,110
41369,1,0,137
41370,1,0,127
41371,1,0,136
41372,1,0,127
41373,1,0,136
41374,1,0,150
41375,1,0,116
41376,1,0,127
41377,1,0,145
41378,1,0,162
41379,1,0,154
41380,2,0.25,156
41381,1,0,114
41382,1,0,147
41383,1,0,137
41384,1,0,152
41385,1,0,117
41386,1,0,141
41387,2,0.25,150
41388,1,0,117
41389,1,0,132
41390,1,0,141
41391,1,0,126
41392,1,0,109
41393,1,0,99
41394,1,0,123
41395,1,0,103
41396,1,0,104
41397,1,0,101
41398,1,0,147
41399,2,0.5,138
41400,1,0,139
41401,1,0,149
41402,1,0,131
41403,1,0,103
41404,1,0,133
41405,1,0,129
41406,2,0.25,107
41407,1,0,86
41408,1,0,122
41409,1,0,92
41410,2,0.25,128
41411,1,0,114
